param captain_cost :=
[11,13] 342
[11,14] 306
[11,15] 317
[11,16] 330
[12,1] 270
[12,2] 278
[12,3] 289
[12,4] 235
[12,5] 310
[12,6] 252
[12,7] 315
[12,8] 303
[12,9] 246
[12,10] 282
[12,11] 306
[12,12] 298
[12,13] 284
[12,14] 314
[12,15] 249
[12,16] 288
[13,1] 295
[13,2] 324
[13,3] 315
[13,4] 323
[13,5] 303
[13,6] 341
[13,7] 363
[13,8] 349
[13,9] 318
[13,10] 334
[13,11] 323
[13,12] 340
[13,13] 328
[13,14] 330
[13,15] 345
[13,16] 353
[14,1] 284
[14,2] 278
[14,3] 244
[14,4] 286
[14,5] 225
[14,6] 260
[14,7] 296
[14,8] 254
[14,9] 253
[14,10] 256
[14,11] 264
[14,12] 260
[14,13] 229
[14,14] 229
[14,15] 240
[14,16] 290
[15,1] 352
[15,2] 320
[15,3] 338
[15,4] 336
[15,5] 348
[15,6] 337
[15,7] 347
[15,8] 357
[15,9] 364
[15,10] 359
[15,11] 319
[15,12] 348
[15,13] 349
[15,14] 330
[15,15] 339
[15,16] 358
[16,1] 280
[16,2] 345
[16,3] 325
[16,4] 353
[16,5] 307
[16,6] 274
[16,7] 283
[16,8] 306
[16,9] 268
[16,10] 279
[16,11] 343
[16,12] 341
[16,13] 341
[16,14] 352
[16,15] 295
[16,16] 276
[17,1] 272
[17,2] 283
[17,3] 237
[17,4] 252
[17,5] 304
[17,6] 293
[17,7] 269
[17,8] 247
[17,9] 259
[17,10] 294
[17,11] 262
[17,12] 236
[17,13] 275
[17,14] 293
[17,15] 254
[17,16] 297
[18,1] 207
[18,2] 196
[18,3] 228
[18,4] 172
[18,5] 205
[18,6] 226
[18,7] 208
[18,8] 206
[18,9] 198
[18,10] 239
[18,11] 260
[18,12] 214
[18,13] 209
[18,14] 218
[18,15] 226
[18,16] 180
[19,1] 337
[19,2] 411
[19,3] 382
[19,4] 388
[19,5] 349
[19,6] 378
[19,7] 360
[19,8] 356
[19,9] 372
[19,10] 377
[19,11] 349
[19,12] 330
[19,13] 367
[19,14] 361
[19,15] 347
[19,16] 381
[20,1] 302
[20,2] 287
[20,3] 245
[20,4] 311
[20,5] 264
[20,6] 314
[20,7] 317
[20,8] 298
[20,9] 312
[20,10] 284
[20,11] 322
[20,12] 277
[20,13] 318
[20,14] 232
[20,15] 278
[20,16] 282
[21,1] 329
[21,2] 337
[21,3] 315
[21,4] 294
[21,5] 339
[21,6] 341
[21,7] 329
[21,8] 320
[21,9] 351
[21,10] 297
[21,11] 329
[21,12] 361
[21,13] 320
[21,14] 338
[21,15] 325
[21,16] 316
[22,1] 328
[22,2] 282
[22,3] 319
[22,4] 338
[22,5] 331
[22,6] 318
[22,7] 351
[22,8] 308
[22,9] 306
[22,10] 320
[22,11] 352
[22,12] 313
[22,13] 319
[22,14] 339
[22,15] 344
[22,16] 327
[23,1] 337
[23,2] 411
[23,3] 345
[23,4] 369
[23,5] 381
[23,6] 355
[23,7] 356
[23,8] 351
[23,9] 375
[23,10] 343
[23,11] 342
[23,12] 347
[23,13] 372
[23,14] 367
[23,15] 320
[23,16] 389
[24,1] 334
[24,2] 315
[24,3] 300
[24,4] 315
[24,5] 322
[24,6] 324
[24,7] 307
[24,8] 312
[24,9] 301
[24,10] 321
[24,11] 331
[24,12] 326
[24,13] 340
[24,14] 302
[24,15] 274
[24,16] 301
[25,1] 222
[25,2] 211
[25,3] 221
[25,4] 182
[25,5] 236
[25,6] 252
[25,7] 244
[25,8] 270
[25,9] 217
[25,10] 272
[25,11] 223
[25,12] 251
[25,13] 255
[25,14] 214
[25,15] 271
[25,16] 257
[26,1] 321
[26,2] 317
[26,3] 330
[26,4] 329
[26,5] 313
[26,6] 349
[26,7] 332
[26,8] 351
[26,9] 346
[26,10] 307
[26,11] 318
[26,12] 309
[26,13] 326
[26,14] 324
[26,15] 356
[26,16] 342
[27,1] 266
[27,2] 267
[27,3] 300
[27,4] 237
[27,5] 272
[27,6] 260
[27,7] 265
[27,8] 266
[27,9] 288
[27,10] 293
[27,11] 243
[27,12] 303
[27,13] 296
[27,14] 293
[27,15] 254
[27,16] 274
[28,1] 333
[28,2] 380
[28,3] 307
[28,4] 369
[28,5] 383
[28,6] 336
[28,7] 349
[28,8] 348
[28,9] 338
[28,10] 387
[28,11] 351
[28,12] 342
[28,13] 362
[28,14] 349
[28,15] 346
[28,16] 356
[29,1] 350
[29,2] 366
[29,3] 342
[29,4] 351
[29,5] 377
[29,6] 323
[29,7] 354
[29,8] 341
[29,9] 348
[29,10] 326
[29,11] 318
[29,12] 296
[29,13] 346
[29,14] 336
[29,15] 324
[29,16] 374
[30,1] 357
[30,2] 369
[30,3] 342
[30,4] 316
[30,5] 356
[30,6] 330
[30,7] 327
[30,8] 365
[30,9] 335
[30,10] 335
[30,11] 295
[30,12] 339
[30,13] 328
[30,14] 352
[30,15] 341
[30,16] 341
[31,1] 441
[31,2] 421
[31,3] 449
[31,4] 430
[31,5] 430
[31,6] 449
[31,7] 414
[31,8] 429
[31,9] 411
[31,10] 426
[31,11] 441
[31,12] 439
[31,13] 436
[31,14] 393
[31,15] 404
[31,16] 453
[32,1] 267
[32,2] 215
[32,3] 220
[32,4] 288
[32,5] 294
[32,6] 254
[32,7] 286
[32,8] 263
[32,9] 228
[32,10] 288
[32,11] 310
[32,12] 258
[32,13] 279
[32,14] 268
[32,15] 280
[32,16] 283
[33,1] 358
[33,2] 352
[33,3] 371
[33,4] 350
[33,5] 307
[33,6] 341
[33,7] 345
[33,8] 324
[33,9] 311
[33,10] 371
[33,11] 365
[33,12] 364
[33,13] 359
[33,14] 367
[33,15] 379
[33,16] 325
[34,1] 319
[34,2] 343
[34,3] 318
[34,4] 328
[34,5] 299
[34,6] 291
[34,7] 311
[34,8] 314
[34,9] 294
[34,10] 314
[34,11] 348
[34,12] 274
[34,13] 321
[34,14] 295
[34,15] 300
[34,16] 331
[35,1] 282
[35,2] 257
[35,3] 282
[35,4] 240
[35,5] 299
[35,6] 296
[35,7] 261
[35,8] 262
[35,9] 255
[35,10] 227
[35,11] 297
[35,12] 264
[35,13] 251
[35,14] 227
[35,15] 283
[35,16] 272
[36,1] 353
[36,2] 355
[36,3] 358
[36,4] 325
[36,5] 359
[36,6] 383
[36,7] 348
[36,8] 358
[36,9] 364
[36,10] 350
[36,11] 338
[36,12] 337
[36,13] 325
[36,14] 357
[36,15] 394
[36,16] 337
[37,1] 221
[37,2] 212
[37,3] 208
[37,4] 194
[37,5] 187
[37,6] 166
[37,7] 208
[37,8] 170
[37,9] 180
[37,10] 164
[37,11] 186
[37,12] 180
[37,13] 208
[37,14] 199
[37,15] 185
[37,16] 155
[38,1] 310
[38,2] 291
[38,3] 289
[38,4] 318
[38,5] 277
[38,6] 333
[38,7] 314
[38,8] 311
[38,9] 306
[38,10] 272
[38,11] 292
[38,12] 284
[38,13] 301
[38,14] 308
[38,15] 289
[38,16] 313
[39,1] 343
[39,2] 328
[39,3] 322
[39,4] 331
[39,5] 265
[39,6] 329
[39,7] 366
[39,8] 310
[39,9] 325
[39,10] 350
[39,11] 345
[39,12] 311
[39,13] 353
[39,14] 338
[39,15] 322
[39,16] 332
[40,1] 395
[40,2] 379
[40,3] 364
[40,4] 383
[40,5] 371
[40,6] 356
[40,7] 320
[40,8] 350
[40,9] 407
[40,10] 364
[40,11] 338
[40,12] 356
[40,13] 359
[40,14] 366
[40,15] 381
[40,16] 372
;

param fo_cost :=
[1,1] 160
[1,2] 173
[1,3] 181
[1,4] 159
[1,5] 162
[1,6] 179
[1,7] 173
[1,8] 180
[1,9] 189
[1,10] 151
[1,11] 174
[1,12] 171
[1,13] 169
[1,14] 173
[1,15] 167
[1,16] 181
[2,1] 186
[2,2] 177
[2,3] 173
[2,4] 157
[2,5] 178
[2,6] 168
[2,7] 176
[2,8] 160
[2,9] 171
[2,10] 171
[2,11] 169
[2,12] 169
[2,13] 177
[2,14] 160
[2,15] 168
[2,16] 156
[3,1] 127
[3,2] 142
[3,3] 139
[3,4] 141
[3,5] 131
[3,6] 147
[3,7] 143
[3,8] 138
[3,9] 124
[3,10] 148
[3,11] 140
[3,12] 124
[3,13] 137
[3,14] 135
[3,15] 136
[3,16] 129
[4,1] 202
[4,2] 186
[4,3] 206
[4,4] 205
[4,5] 210
[4,6] 211
[4,7] 195
[4,8] 208
[4,9] 213
[4,10] 222
[4,11] 190
[4,12] 198
[4,13] 204
[4,14] 232
[4,15] 206
[4,16] 217
[5,1] 146
[5,2] 141
[5,3] 166
[5,4] 153
[5,5] 170
[5,6] 154
[5,7] 136
[5,8] 173
[5,9] 163
[5,10] 152
[5,11] 163
[5,12] 160
[5,13] 142
[5,14] 164
[5,15] 171
[5,16] 156
[6,1] 178
[6,2] 179
[6,3] 191
[6,4] 180
[6,5] 191
[6,6] 188
[6,7] 202
[6,8] 185
[6,9] 179
[6,10] 191
[6,11] 183
[6,12] 187
[6,13] 170
[6,14] 186
[6,15] 190
[6,16] 177
[7,1] 147
[7,2] 140
[7,3] 143
[7,4] 143
[7,5] 136
[7,6] 124
[7,7] 143
[7,8] 101
[7,9] 140
[7,10] 133
[7,11] 147
[7,12] 139
[7,13] 131
[7,14] 153
[7,15] 137
[7,16] 127
[8,1] 188
[8,2] 192
[8,3] 186
[8,4] 203
[8,5] 203
[8,6] 210
[8,7] 182
[8,8] 186
[8,9] 193
[8,10] 183
[8,11] 177
[8,12] 197
[8,13] 179
[8,14] 188
[8,15] 191
[8,16] 209
[9,1] 175
[9,2] 197
[9,3] 162
[9,4] 188
[9,5] 177
[9,6] 167
[9,7] 173
[9,8] 165
[9,9] 194
[9,10] 175
[9,11] 178
[9,12] 160
[9,13] 195
[9,14] 185
[9,15] 186
[9,16] 193
[10,1] 177
[10,2] 175
[10,3] 166
[10,4] 153
[10,5] 158
[10,6] 169
[10,7] 164
[10,8] 172
[10,9] 177
[10,10] 169
[10,11] 161
[10,12] 160
[10,13] 151
[10,14] 171
[10,15] 171
[10,16] 173
[11,1] 135
[11,2] 149
[11,3] 136
[11,4] 115
[11,5] 157
[11,6] 138
[11,7] 141
[11,8] 124
[11,9] 140
[11,10] 145
[11,11] 132
[11,12] 130
[11,13] 155
[11,14] 149
[11,15] 133
[11,16] 141
[12,1] 112
[12,2] 107
[12,3] 108
[12,4] 136
[12,5] 114
[12,6] 126
[12,7] 123
[12,8] 118
[12,9] 120
[12,10] 104
[12,11] 108
[12,12] 128
[12,13] 113
[12,14] 117
[12,15] 119
[12,16] 101
[13,1] 175
[13,2] 199
[13,3] 205
[13,4] 195
[13,5] 206
[13,6] 174
[13,7] 193
[13,8] 201
[13,9] 189
[13,10] 191
[13,11] 190
[13,12] 214
[13,13] 191
[13,14] 201
[13,15] 192
[13,16] 199
[14,1] 127
[14,2] 141
[14,3] 142
[14,4] 150
[14,5] 148
[14,6] 128
[14,7] 129
[14,8] 132
[14,9] 132
[14,10] 140
[14,11] 143
[14,12] 114
[14,13] 141
[14,14] 151
[14,15] 139
[14,16] 121
[15,1] 147
[15,2] 150
[15,3] 163
[15,4] 144
[15,5] 145
[15,6] 132
[15,7] 147
[15,8] 143
[15,9] 158
[15,10] 140
[15,11] 147
[15,12] 134
[15,13] 144
[15,14] 155
[15,15] 129
[15,16] 153
[16,1] 110
[16,2] 116
[16,3] 106
[16,4] 112
[16,5] 112
[16,6] 111
[16,7] 97
[16,8] 96
[16,9] 110
[16,10] 123
[16,11] 93
[16,12] 111
[16,13] 112
[16,14] 101
[16,15] 99
[16,16] 103
[17,1] 99
[17,2] 110
[17,3] 119
[17,4] 107
[17,5] 118
[17,6] 110
[17,7] 101
[17,8] 123
[17,9] 111
[17,10] 98
[17,11] 112
[17,12] 85
[17,13] 114
[17,14] 114
[17,15] 129
[17,16] 114
[18,1] 155
[18,2] 143
[18,3] 141
[18,4] 153
[18,5] 153
[18,6] 155
[18,7] 160
[18,8] 157
[18,9] 166
[18,10] 144
[18,11] 153
[18,12] 162
[18,13] 168
[18,14] 150
[18,15] 149
[18,16] 161
[19,1] 187
[19,2] 215
[19,3] 209
[19,4] 188
[19,5] 197
[19,6] 175
[19,7] 206
[19,8] 210
[19,9] 200
[19,10] 199
[19,11] 181
[19,12] 200
[19,13] 213
[19,14] 205
[19,15] 193
[19,16] 193
[20,1] 97
[20,2] 124
[20,3] 104
[20,4] 109
[20,5] 92
[20,6] 86
[20,7] 111
[20,8] 92
[20,9] 95
[20,10] 88
[20,11] 97
[20,12] 93
[20,13] 108
[20,14] 104
[20,15] 108
[20,16] 107
[21,1] 129
[21,2] 107
[21,3] 124
[21,4] 121
[21,5] 116
[21,6] 114
[21,7] 136
[21,8] 121
[21,9] 132
[21,10] 134
[21,11] 112
[21,12] 118
[21,13] 143
[21,14] 125
[21,15] 139
[21,16] 151
[22,1] 114
[22,2] 74
[22,3] 72
[22,4] 102
[22,5] 93
[22,6] 102
[22,7] 90
[22,8] 102
[22,9] 98
[22,10] 97
[22,11] 80
[22,12] 99
[22,13] 110
[22,14] 95
[22,15] 89
[22,16] 105
[23,1] 139
[23,2] 139
[23,3] 126
[23,4] 139
[23,5] 137
[23,6] 142
[23,7] 127
[23,8] 149
[23,9] 128
[23,10] 120
[23,11] 136
[23,12] 138
[23,13] 139
[23,14] 118
[23,15] 133
[23,16] 135
[24,1] 124
[24,2] 103
[24,3] 127
[24,4] 106
[24,5] 118
[24,6] 112
[24,7] 116
[24,8] 111
[24,9] 126
[24,10] 117
[24,11] 126
[24,12] 121
[24,13] 117
[24,14] 140
[24,15] 118
[24,16] 105
[25,1] 155
[25,2] 149
[25,3] 157
[25,4] 144
[25,5] 165
[25,6] 168
[25,7] 162
[25,8] 158
[25,9] 143
[25,10] 161
[25,11] 148
[25,12] 140
[25,13] 158
[25,14] 153
[25,15] 148
[25,16] 153
[26,1] 153
[26,2] 142
[26,3] 145
[26,4] 156
[26,5] 143
[26,6] 143
[26,7] 155
[26,8] 163
[26,9] 152
[26,10] 160
[26,11] 155
[26,12] 150
[26,13] 160
[26,14] 161
[26,15] 145
[26,16] 140
[27,1] 165
[27,2] 165
[27,3] 154
[27,4] 162
[27,5] 169
[27,6] 168
[27,7] 173
[27,8] 162
[27,9] 164
[27,10] 171
[27,11] 151
[27,12] 157
[27,13] 166
[27,14] 154
[27,15] 180
[27,16] 155
[28,1] 111
[28,2] 128
[28,3] 110
[28,4] 115
[28,5] 130
[28,6] 104
[28,7] 97
[28,8] 119
[28,9] 113
[28,10] 113
[28,11] 118
[28,12] 133
[28,13] 123
[28,14] 127
[28,15] 113
[28,16] 120
[29,1] 85
[29,2] 77
[29,3] 91
[29,4] 70
[29,5] 78
[29,6] 88
[29,7] 96
[29,8] 110
[29,9] 79
[29,10] 91
[29,11] 94
[29,12] 92
[29,13] 105
[29,14] 91
[29,15] 85
[29,16] 80
[30,1] 133
[30,2] 147
[30,3] 137
[30,4] 130
[30,5] 143
[30,6] 141
[30,7] 137
[30,8] 145
[30,9] 153
[30,10] 125
[30,11] 149
[30,12] 140
[30,13] 131
[30,14] 144
[30,15] 129
[30,16] 134
[31,1] 137
[31,2] 122
[31,3] 133
[31,4] 104
[31,5] 118
[31,6] 119
[31,7] 125
[31,8] 113
[31,9] 107
[31,10] 113
[31,11] 127
[31,12] 103
[31,13] 107
[31,14] 105
[31,15] 118
[31,16] 111
[32,1] 194
[32,2] 199
[32,3] 195
[32,4] 189
[32,5] 187
[32,6] 190
[32,7] 199
[32,8] 206
[32,9] 184
[32,10] 198
[32,11] 189
[32,12] 177
[32,13] 178
[32,14] 196
[32,15] 185
[32,16] 191
[33,1] 168
[33,2] 165
[33,3] 149
[33,4] 151
[33,5] 150
[33,6] 162
[33,7] 172
[33,8] 170
[33,9] 160
[33,10] 162
[33,11] 170
[33,12] 170
[33,13] 165
[33,14] 163
[33,15] 174
[33,16] 160
[34,1] 142
[34,2] 136
[34,3] 142
[34,4] 162
[34,5] 145
[34,6] 154
[34,7] 155
[34,8] 152
[34,9] 143
[34,10] 154
[34,11] 157
[34,12] 143
[34,13] 145
[34,14] 152
[34,15] 134
[34,16] 139
[35,1] 160
[35,2] 159
[35,3] 180
[35,4] 170
[35,5] 183
[35,6] 164
[35,7] 167
[35,8] 179
[35,9] 175
[35,10] 175
[35,11] 184
[35,12] 176
[35,13] 181
[35,14] 169
[35,15] 167
[35,16] 174
[36,1] 138
[36,2] 145
[36,3] 158
[36,4] 167
[36,5] 147
[36,6] 147
[36,7] 169
[36,8] 145
[36,9] 173
[36,10] 156
[36,11] 160
[36,12] 166
[36,13] 153
[36,14] 163
[36,15] 149
[36,16] 149
[37,1] 191
[37,2] 172
[37,3] 180
[37,4] 204
[37,5] 182
[37,6] 178
[37,7] 204
[37,8] 192
[37,9] 195
[37,10] 199
[37,11] 198
[37,12] 182
[37,13] 195
[37,14] 187
[37,15] 195
[37,16] 201
[38,1] 156
[38,2] 155
[38,3] 133
[38,4] 148
[38,5] 151
[38,6] 158
[38,7] 165
[38,8] 144
[38,9] 151
[38,10] 146
[38,11] 155
[38,12] 160
[38,13] 148
[38,14] 143
[38,15] 137
[38,16] 160
[39,1] 115
[39,2] 150
[39,3] 132
[39,4] 133
[39,5] 136
[39,6] 138
[39,7] 129
[39,8] 122
[39,9] 120
[39,10] 131
[39,11] 137
[39,12] 121
[39,13] 130
[39,14] 130
[39,15] 149
[39,16] 130
[40,1] 200
[40,2] 194
[40,3] 198
[40,4] 189
[40,5] 221
[40,6] 194
[40,7] 208
[40,8] 185
[40,9] 184
[40,10] 204
[40,11] 171
[40,12] 206
[40,13] 193
[40,14] 197
[40,15] 199
[40,16] 199
;
